X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
90.019753,7.579080,-77.967657,-0.039595,0.241769,-0.969526,50.00,False
90.019753,7.579080,-75.371699,-0.039595,0.241769,-0.969526,50.00,False
90.019753,7.579080,-72.775742,-0.039595,0.241769,-0.969526,50.00,False
90.055996,7.568240,-70.183818,-0.032346,0.239601,-0.970332,50.00,False
90.024814,7.614042,-67.575178,-0.038583,0.248762,-0.967796,50.00,False
90.024814,7.614042,-64.979221,-0.038583,0.248762,-0.967796,50.00,False
90.035582,9.472279,-62.351722,-0.036429,0.272423,-0.961488,50.00,False
90.035582,9.472279,-59.755764,-0.036429,0.272423,-0.961488,50.00,False
90.035582,9.472279,-57.159807,-0.036429,0.272423,-0.961488,50.00,False
90.035582,9.472279,-54.563850,-0.036429,0.272423,-0.961488,50.00,False
90.035976,9.534331,-51.949891,-0.036351,0.284834,-0.957888,50.00,False
90.035976,9.534331,-49.353934,-0.036351,0.284834,-0.957888,50.00,False
90.078060,9.594779,-46.741002,-0.027934,0.296923,-0.954493,50.00,False
90.095570,9.658849,-44.125123,-0.024432,0.309737,-0.950508,50.00,False
90.133576,10.455887,-41.534698,-0.016830,0.306832,-0.951615,50.00,False
90.159482,10.817963,-38.806776,-0.011649,0.379248,-0.925222,50.00,False
90.116037,10.929581,-36.162719,-0.020338,0.401571,-0.915602,50.00,False
90.236071,12.482893,-33.255567,0.003669,0.521304,-0.853363,50.00,False
90.302931,13.768548,-30.383772,0.017041,0.602157,-0.798196,50.00,False
90.267420,13.981594,-27.618411,0.009938,0.644767,-0.764315,50.00,False
90.246128,16.318734,-23.042669,0.005680,0.929667,-0.368358,50.00,False
90.146631,17.766349,-19.739869,-0.014220,0.973793,-0.226990,50.00,False
90.128040,18.643660,-16.820497,-0.017938,0.986577,-0.162307,50.00,False
90.165663,19.197556,-14.005414,-0.010413,0.992902,-0.118481,50.00,False
90.166535,19.526070,-11.364507,-0.010239,0.993935,-0.109491,50.00,False
90.169807,20.155137,-8.760588,-0.009584,0.994116,-0.107899,50.00,False
90.188507,20.155984,-6.158125,-0.005844,0.994285,-0.106598,50.00,False
90.194341,20.217591,-3.467429,-0.004677,0.996140,-0.087650,50.00,False
90.210867,20.234815,-0.577098,-0.001372,0.999585,-0.028776,50.00,False
90.207372,20.236715,2.203276,-0.002071,0.999965,0.008108,50.00,False
90.172987,20.235462,4.869473,-0.008948,0.999714,0.022155,50.00,False
90.146150,20.205313,7.576271,-0.014316,0.998915,0.044324,50.00,False
90.144569,20.174549,10.258254,-0.014632,0.997998,0.061529,50.00,False
90.187036,20.065744,12.883140,-0.006138,0.997713,0.067314,50.00,False
90.264554,20.014609,15.528170,0.009365,0.996977,0.077129,50.00,False
90.318466,19.623279,18.331844,0.020148,0.992729,0.118672,50.00,False
90.387098,19.210833,21.357796,0.033874,0.978244,0.204671,50.00,False
90.341478,18.426549,24.076104,0.024750,0.973078,0.229141,50.00,False
90.090722,16.954955,27.783286,-0.025401,0.891967,0.451386,50.00,False
90.270753,13.535146,31.186590,0.010605,0.790124,0.612855,50.00,False
90.205585,12.966463,34.400980,-0.002429,0.676387,0.736542,50.00,False
90.279816,12.723703,37.157306,0.012418,0.639590,0.768616,50.00,False
90.194840,12.351236,40.035244,-0.004578,0.565097,0.825012,50.00,False
90.068828,10.197927,42.914031,-0.029780,0.471099,0.881578,50.00,False
90.068828,10.122348,45.509988,-0.029780,0.471099,0.881578,50.00,False
90.112011,9.705584,48.305676,-0.021143,0.387746,0.921524,50.00,False
90.131246,9.179388,51.089562,-0.017296,0.282507,0.959109,50.00,False
90.139499,6.941417,53.778055,-0.015646,0.209812,0.977617,50.00,False
90.139499,6.941417,56.374013,-0.015646,0.209812,0.977617,50.00,False
90.159263,6.969322,58.964175,-0.011693,0.215393,0.976457,50.00,False
90.110168,6.833217,61.587347,-0.021512,0.188172,0.981900,50.00,False
90.110168,6.833217,64.183305,-0.021512,0.188172,0.981900,50.00,False
90.103669,6.714889,66.800321,-0.022812,0.164507,0.986112,50.00,False
90.103669,6.714889,69.396278,-0.022812,0.164507,0.986112,50.00,False
90.103669,6.714889,71.992236,-0.022812,0.164507,0.986112,50.00,False
94.059268,6.749515,71.985106,-0.031692,0.171432,0.984686,200.00,True
94.059268,6.749515,71.985106,-0.031692,0.171432,0.984686,50.00,False
94.063837,6.751431,69.388959,-0.030778,0.171815,0.984648,50.00,False
94.069231,6.742917,66.794645,-0.029699,0.170112,0.984977,50.00,False
94.087029,6.868392,64.175871,-0.026140,0.195207,0.980414,50.00,False
94.087029,6.868392,61.579913,-0.026140,0.195207,0.980414,50.00,False
94.040424,7.018864,58.950105,-0.035461,0.225302,0.973644,50.00,False
94.071781,7.066794,56.343851,-0.029189,0.234888,0.971584,50.00,False
94.103827,8.314628,53.705629,-0.022780,0.268066,0.963131,50.00,False
94.135285,8.557961,51.035873,-0.016489,0.316732,0.948372,50.00,False
94.107337,10.087674,48.164231,-0.022078,0.449048,0.893235,50.00,False
94.183118,10.941730,45.434216,-0.006922,0.499262,0.866423,50.00,False
94.140551,11.067542,42.762727,-0.015435,0.524425,0.851317,50.00,False
94.234547,12.393351,40.046635,0.003364,0.561765,0.827290,50.00,False
94.241995,12.778229,37.161262,0.004853,0.638741,0.769407,50.00,False
94.179155,13.025367,34.345822,-0.007715,0.688168,0.725510,50.00,False
94.022603,14.503891,31.096422,-0.039025,0.802910,0.594822,50.00,False
94.113472,16.704850,27.938925,-0.020851,0.875640,0.482514,50.00,False
94.278302,18.417670,24.118088,0.012115,0.971303,0.237538,50.00,False
94.293998,19.132528,21.358777,0.015254,0.978671,0.204867,50.00,False
94.355889,19.876297,18.397913,0.027632,0.990880,0.131886,50.00,False
94.367666,20.014250,15.695509,0.029987,0.993413,0.110597,50.00,False
94.232349,20.107398,13.019286,0.002924,0.995516,0.094544,50.00,False
94.188131,20.218081,10.382878,-0.005920,0.996238,0.086454,50.00,False
94.210033,20.230002,7.616899,-0.001539,0.998622,0.052449,50.00,False
94.171848,20.235884,4.847842,-0.009176,0.999799,0.017829,50.00,False
94.183358,20.236744,2.146192,-0.006874,0.999971,-0.003309,50.00,False
94.186679,20.230915,-0.675594,-0.006210,0.998805,-0.048475,50.00,False
94.136828,20.217742,-3.458788,-0.016180,0.996170,-0.085922,50.00,False
94.151528,20.212724,-6.111640,-0.013240,0.995167,-0.097301,50.00,False
94.140969,20.210606,-8.727307,-0.015352,0.994743,-0.101243,50.00,False
94.134879,19.783785,-11.374253,-0.016570,0.993633,-0.111441,50.00,False
94.122849,19.306515,-14.011053,-0.018976,0.992640,-0.119609,50.00,False
94.157599,18.736822,-16.769061,-0.012026,0.988304,-0.152019,50.00,False
94.224679,16.087846,-19.864056,0.001390,0.967771,-0.251827,50.00,False
94.175703,15.933990,-22.947018,-0.008405,0.937000,-0.349228,50.00,False
94.231808,13.336141,-27.406519,0.002816,0.691954,-0.721936,50.00,False
94.119201,12.777261,-30.464052,-0.019705,0.580178,-0.814252,50.00,False
94.122280,12.104205,-33.463978,-0.019090,0.445566,-0.895045,50.00,False
94.003735,9.845185,-36.269141,-0.042799,0.347004,-0.936886,50.00,False
93.996225,9.847975,-38.863715,-0.044301,0.347562,-0.936610,50.00,False
93.996238,9.580116,-41.550530,-0.044298,0.293991,-0.954781,50.00,False
93.996238,9.580116,-44.146488,-0.044298,0.293991,-0.954781,50.00,False
93.996238,9.580116,-46.742445,-0.044298,0.293991,-0.954781,50.00,False
93.968328,9.592213,-49.333283,-0.049880,0.296410,-0.953757,50.00,False
93.996381,9.445250,-51.973825,-0.044269,0.267017,-0.962674,50.00,False
93.996381,9.445250,-54.569783,-0.044269,0.267017,-0.962674,50.00,False
94.002479,9.361248,-57.188530,-0.043050,0.250217,-0.967232,50.00,False
94.000440,9.171695,-59.829508,-0.043458,0.212306,-0.976236,50.00,False
94.020636,9.168650,-62.426984,-0.039418,0.211697,-0.976540,50.00,False
94.029071,9.007160,-65.055503,-0.037731,0.179399,-0.983052,50.00,False
94.029704,8.308926,-67.645554,-0.037605,0.185782,-0.981871,50.00,False
94.029704,8.308926,-70.241512,-0.037605,0.185782,-0.981871,50.00,False
94.029704,8.308926,-72.837469,-0.037605,0.185782,-0.981871,50.00,False
94.029704,8.308926,-75.433427,-0.037605,0.185782,-0.981871,50.00,False
94.029704,8.308926,-78.029384,-0.037605,0.185782,-0.981871,50.00,False
94.029704,8.308926,-80.625342,-0.037605,0.185782,-0.981871,50.00,False
94.029704,6.435245,-83.221299,-0.037605,0.185782,-0.981871,50.00,False
94.029704,6.435245,-85.817256,-0.037605,0.185782,-0.981871,50.00,False
94.029704,6.435245,-88.413214,-0.037605,0.185782,-0.981871,50.00,False
94.038910,6.289779,-91.034817,-0.035764,0.156689,-0.987000,50.00,False
98.015338,7.978428,-91.007246,-0.040478,0.187208,-0.981486,200.00,True
98.015338,7.978428,-91.007246,-0.040478,0.187208,-0.981486,50.00,False
98.015338,7.978428,-88.411288,-0.040478,0.187208,-0.981486,50.00,False
98.015338,7.978428,-85.815331,-0.040478,0.187208,-0.981486,50.00,False
98.015338,7.978428,-83.219373,-0.040478,0.187208,-0.981486,50.00,False
98.015338,7.978428,-80.623416,-0.040478,0.187208,-0.981486,50.00,False
98.015338,7.978428,-78.027458,-0.040478,0.187208,-0.981486,50.00,False
98.015338,8.316054,-75.431501,-0.040478,0.187208,-0.981486,50.00,False
98.015338,8.316054,-72.835544,-0.040478,0.187208,-0.981486,50.00,False
98.002170,8.491194,-70.202353,-0.043112,0.222236,-0.974039,50.00,False
98.002170,8.491194,-67.606395,-0.043112,0.222236,-0.974039,50.00,False
98.025561,8.590765,-64.987628,-0.038434,0.242150,-0.969477,50.00,False
98.025561,8.590765,-62.391670,-0.038434,0.242150,-0.969477,50.00,False
98.025561,8.590765,-59.795713,-0.038434,0.242150,-0.969477,50.00,False
98.025561,8.590765,-57.199755,-0.038434,0.242150,-0.969477,50.00,False
98.025561,8.862912,-54.603798,-0.038434,0.242150,-0.969477,50.00,False
98.025561,8.862912,-52.007840,-0.038434,0.242150,-0.969477,50.00,False
98.025174,8.966211,-49.384891,-0.038511,0.262810,-0.964079,50.00,False
98.025174,8.966211,-46.788933,-0.038511,0.262810,-0.964079,50.00,False
98.090650,9.170826,-44.134673,-0.025416,0.303733,-0.952418,50.00,False
98.090650,9.628826,-41.538715,-0.025416,0.303733,-0.952418,50.00,False
98.108448,9.880503,-38.855487,-0.021856,0.354068,-0.934964,50.00,False
98.100336,10.082920,-36.177578,-0.023478,0.394551,-0.918574,50.00,False
98.156001,12.267035,-33.379756,-0.012345,0.478132,-0.878201,50.00,False
98.107317,12.485073,-30.656887,-0.022082,0.521740,-0.852819,50.00,False
98.006172,14.881645,-26.854909,-0.042311,0.790024,-0.611614,50.00,False
98.075884,15.494984,-23.745142,-0.028369,0.860386,-0.508853,50.00,False
97.935591,17.156830,-19.913999,-0.056427,0.963467,-0.261816,50.00,False
98.092120,18.721000,-16.930468,-0.025122,0.982549,-0.184301,50.00,False
98.139994,19.299291,-14.070479,-0.015547,0.991195,-0.131495,50.00,False
98.139630,19.873770,-11.342960,-0.015620,0.994330,-0.105182,50.00,False
98.145925,20.210079,-8.733178,-0.014361,0.994638,-0.102417,50.00,False
98.162032,20.245221,-6.093785,-0.011139,0.995535,-0.093730,50.00,False
98.168851,20.245981,-3.490455,-0.009776,0.995687,-0.092256,50.00,False
98.199443,20.269011,-0.671256,-0.003657,0.998859,-0.047607,50.00,False
98.149573,20.266702,2.101241,-0.013631,0.999831,-0.012299,50.00,False
98.166697,20.273672,4.847054,-0.010206,0.999792,0.017672,50.00,False
98.188036,20.260154,7.624773,-0.005939,0.998522,0.054024,50.00,False
98.201736,20.241854,10.456569,-0.003198,0.994862,0.101192,50.00,False
98.189296,20.123824,13.108956,-0.005686,0.993638,0.112478,50.00,False
98.246928,20.098023,15.704727,0.005840,0.993641,0.112440,50.00,False
98.253851,19.952060,18.410365,0.007224,0.990904,0.134376,50.00,False
98.275179,19.121393,21.107603,0.011490,0.987905,0.154632,50.00,False
98.415109,18.735862,24.228239,0.039476,0.964918,0.259568,50.00,False
98.232070,17.449329,27.332501,0.002868,0.932473,0.361229,50.00,False
97.948057,15.521135,31.014530,-0.053934,0.813938,0.578443,50.00,False
97.938669,14.262111,33.987573,-0.055812,0.754554,0.653861,50.00,False
98.505721,11.400556,37.337189,0.057598,0.591028,0.804592,50.00,False
98.369826,11.228241,40.061421,0.030420,0.556565,0.830247,50.00,False
98.300965,10.599449,42.808706,0.016647,0.509157,0.860513,50.00,False
98.296934,10.008736,45.607748,0.015841,0.433260,0.901130,50.00,False
98.252222,8.819724,48.344908,0.006899,0.369085,0.929370,50.00,False
98.118258,8.663524,50.998973,-0.019894,0.337845,0.940992,50.00,False
98.097766,8.461890,53.662046,-0.023993,0.297518,0.954415,50.00,False
98.099293,8.070769,56.274923,-0.023687,0.286463,0.957799,50.00,False
98.045699,6.884386,58.979467,-0.034406,0.198406,0.979516,50.00,False
98.045699,6.884386,61.575424,-0.034406,0.198406,0.979516,50.00,False
98.045699,6.041412,64.171382,-0.034406,0.198406,0.979516,50.00,False
98.045699,6.041412,66.767339,-0.034406,0.198406,0.979516,50.00,False
98.055337,5.959087,69.379582,-0.032478,0.181941,0.982773,50.00,False
98.055337,5.959087,71.975540,-0.032478,0.181941,0.982773,50.00,False
102.074530,6.057942,71.969662,-0.028640,0.188802,0.981597,200.00,True
102.074530,6.057942,71.969662,-0.028640,0.188802,0.981597,50.00,False
102.085970,6.531216,69.367464,-0.026352,0.195501,0.980349,50.00,False
102.085970,6.531216,66.771506,-0.026352,0.195501,0.980349,50.00,False
102.094271,6.527747,64.176456,-0.024691,0.194808,0.980531,50.00,False
102.094271,6.548906,61.580498,-0.024691,0.194808,0.980531,50.00,False
102.094271,6.548906,58.984541,-0.024691,0.194808,0.980531,50.00,False
102.062090,7.696007,56.370330,-0.031128,0.211510,0.976880,50.00,False
102.114344,7.873343,53.733976,-0.020677,0.246977,0.968801,50.00,False
102.149591,8.014976,51.100318,-0.013628,0.275304,0.961261,50.00,False
102.116887,8.278118,48.420487,-0.020168,0.327933,0.944486,50.00,False
102.124912,8.875945,45.725425,-0.018563,0.380329,0.924665,50.00,False
102.152306,10.631352,42.789979,-0.013084,0.515537,0.856767,50.00,False
102.145703,10.746173,40.122692,-0.014405,0.538502,0.842501,50.00,False
102.195711,11.080025,37.294261,-0.004403,0.605272,0.796007,50.00,False
102.275267,14.021588,34.256622,0.011508,0.706449,0.707670,50.00,False
102.000809,15.672417,30.865946,-0.043384,0.834875,0.548727,50.00,False
102.278284,16.166017,27.505906,0.012111,0.918209,0.395910,50.00,False
102.298955,18.366470,24.231251,0.016245,0.965426,0.260171,50.00,False
102.165427,19.069371,21.108222,-0.010460,0.987897,0.154756,50.00,False
102.176730,19.778579,18.360626,-0.008200,0.992195,0.124429,50.00,False
102.259939,20.101512,15.672110,0.008442,0.994339,0.105917,50.00,False
102.288099,20.160998,13.090521,0.014074,0.993965,0.108791,50.00,False
102.301643,20.249826,10.441747,0.016783,0.995022,0.098227,50.00,False
102.206424,20.328308,7.648162,-0.002261,0.998273,0.058702,50.00,False
102.161451,20.335428,4.868156,-0.011255,0.999697,0.021892,50.00,False
102.137310,20.335797,2.092093,-0.016084,0.999771,-0.014129,50.00,False
102.157426,20.329963,-0.690353,-0.012060,0.998604,-0.051427,50.00,False
102.182193,20.319790,-3.441451,-0.007107,0.996569,-0.082455,50.00,False
102.155659,20.257050,-6.040425,-0.012414,0.996467,-0.083058,50.00,False
102.154448,20.101985,-8.659173,-0.012656,0.996074,-0.087616,50.00,False
102.128017,19.943543,-11.355577,-0.017942,0.994021,-0.107706,50.00,False
102.143877,19.449495,-14.064194,-0.014770,0.991373,-0.130237,50.00,False
102.064780,18.446371,-16.959374,-0.030590,0.981292,-0.190082,50.00,False
102.029705,16.664274,-19.827658,-0.037605,0.968908,-0.244547,50.00,False
102.210124,15.245837,-23.728063,-0.001521,0.862862,-0.505437,50.00,False
101.964701,12.743871,-27.485897,-0.050605,0.673106,-0.737812,50.00,False
101.747009,12.031032,-30.604876,-0.094144,0.530539,-0.842416,50.00,False
101.858427,11.785241,-33.356557,-0.071860,0.481380,-0.873561,50.00,False
101.953537,11.452568,-36.126490,-0.052838,0.414846,-0.908356,50.00,False
102.118127,9.292135,-38.903014,-0.019920,0.327994,-0.944470,50.00,False
102.118127,9.292135,-41.498972,-0.019920,0.327994,-0.944470,50.00,False
102.168720,9.021945,-44.181042,-0.009802,0.273957,-0.961692,50.00,False
102.168720,9.021945,-46.776999,-0.009802,0.273957,-0.961692,50.00,False
102.168720,9.021945,-49.372957,-0.009802,0.273957,-0.961692,50.00,False
102.168720,9.021945,-51.968914,-0.009802,0.273957,-0.961692,50.00,False
102.168720,9.021945,-54.564872,-0.009802,0.273957,-0.961692,50.00,False
102.219743,8.927951,-57.186866,0.000403,0.255158,-0.966899,50.00,False
102.219743,8.927951,-59.782823,0.000403,0.255158,-0.966899,50.00,False
102.207331,8.816386,-62.406842,-0.002079,0.232845,-0.972512,50.00,False
102.207331,8.816386,-65.002800,-0.002079,0.232845,-0.972512,50.00,False
102.106879,8.931521,-67.568481,-0.022170,0.255872,-0.966457,50.00,False
102.134203,8.571649,-70.187363,-0.016705,0.238327,-0.971041,50.00,False
102.134203,8.571649,-72.783320,-0.016705,0.238327,-0.971041,50.00,False
102.198654,8.311145,-75.436569,-0.003815,0.186226,-0.982500,50.00,False
102.198654,7.973519,-78.032526,-0.003815,0.186226,-0.982500,50.00,False
102.198654,7.973519,-80.628484,-0.003815,0.186226,-0.982500,50.00,False
102.198654,7.973519,-83.224441,-0.003815,0.186226,-0.982500,50.00,False
102.182629,7.883252,-85.836564,-0.007020,0.168173,-0.985733,50.00,False
102.182629,7.883252,-88.432521,-0.007020,0.168173,-0.985733,50.00,False
102.182629,7.883252,-91.028479,-0.007020,0.168173,-0.985733,50.00,False
106.154050,7.405481,-91.068520,-0.012736,0.110983,-0.993741,200.00,True
106.154050,7.405481,-91.068520,-0.012736,0.110983,-0.993741,50.00,False
106.154050,7.405481,-88.472562,-0.012736,0.110983,-0.993741,50.00,False
106.154050,7.405481,-85.876605,-0.012736,0.110983,-0.993741,50.00,False
106.154050,7.405481,-83.280647,-0.012736,0.110983,-0.993741,50.00,False
106.154050,7.405481,-80.684690,-0.012736,0.110983,-0.993741,50.00,False
106.147538,7.708168,-78.045432,-0.014038,0.171520,-0.985081,50.00,False
106.147538,7.708168,-75.449474,-0.014038,0.171520,-0.985081,50.00,False
106.147538,7.708168,-72.853517,-0.014038,0.171520,-0.985081,50.00,False
106.210792,7.814262,-70.238402,-0.001387,0.192739,-0.981249,50.00,False
106.204332,8.063091,-67.630889,-0.002679,0.204140,-0.978938,50.00,False
106.204332,8.063091,-65.034931,-0.002679,0.204140,-0.978938,50.00,False
106.206377,8.040669,-62.443601,-0.002270,0.199656,-0.979863,50.00,False
106.217718,8.840744,-59.804999,-0.000002,0.237716,-0.971335,50.00,False
106.214463,8.861601,-57.203889,-0.000653,0.241888,-0.970304,50.00,False
106.098362,9.169329,-54.519179,-0.023873,0.303433,-0.952554,50.00,False
106.080375,9.194579,-51.914619,-0.027471,0.308483,-0.950833,50.00,False
106.080375,9.194579,-49.318662,-0.027471,0.308483,-0.950833,50.00,False
106.126022,9.970354,-46.691162,-0.018341,0.327928,-0.944525,50.00,False
106.126022,9.970354,-44.095205,-0.018341,0.327928,-0.944525,50.00,False
106.139639,9.958247,-41.503678,-0.015618,0.325506,-0.945411,50.00,False
106.090703,10.084978,-38.861097,-0.025405,0.350853,-0.936086,50.00,False
106.075642,11.257444,-36.215991,-0.028417,0.375821,-0.926256,50.00,False
106.091247,11.476219,-33.525590,-0.025296,0.419576,-0.907368,50.00,False
106.125840,11.924555,-30.694926,-0.018378,0.509243,-0.860426,50.00,False
106.283167,12.898500,-27.347073,0.013088,0.704032,-0.710047,50.00,False
106.489862,15.098336,-23.616576,0.054427,0.873850,-0.483139,50.00,False
106.175930,17.572904,-19.785509,-0.008360,0.971689,-0.236118,50.00,False
106.155269,18.677561,-16.736330,-0.012492,0.989283,-0.145473,50.00,False
106.120622,19.499036,-14.083516,-0.019421,0.990777,-0.134102,50.00,False
106.180355,20.055776,-11.352487,-0.007475,0.994222,-0.107088,50.00,False
106.142233,20.242367,-8.716510,-0.015099,0.994965,-0.099084,50.00,False
106.156809,20.366200,-6.044553,-0.012184,0.996401,-0.083884,50.00,False
106.153613,20.371103,-3.385035,-0.012823,0.997382,-0.071172,50.00,False
106.052885,20.374027,-0.705993,-0.032969,0.997966,-0.054555,50.00,False
106.127386,20.382505,2.069309,-0.018069,0.999662,-0.018686,50.00,False
106.144537,20.383513,4.796916,-0.014638,0.999864,0.007644,50.00,False
106.213533,20.325133,7.698079,-0.000839,0.997638,0.068685,50.00,False
106.182990,20.265150,10.444773,-0.006948,0.995080,0.098832,50.00,False
106.231045,20.183038,13.141678,0.002663,0.992888,0.119022,50.00,False
106.237463,20.141167,15.735241,0.003947,0.992941,0.118543,50.00,False
106.302633,19.785629,18.296628,0.016981,0.993605,0.111629,50.00,False
106.285364,19.033463,21.083582,0.013527,0.988619,0.149828,50.00,False
106.343920,18.004250,24.421737,0.025238,0.954148,0.298268,50.00,False
106.480772,16.121810,27.589618,0.052609,0.909368,0.412653,50.00,False
106.484858,15.405778,31.016196,0.053426,0.813734,0.578777,50.00,False
106.428453,14.007090,34.259529,0.042145,0.704701,0.708252,50.00,False
106.099809,11.682266,37.185605,-0.023584,0.632409,0.774275,50.00,False
106.202628,11.283327,40.077320,-0.003020,0.552621,0.833427,50.00,False
106.199300,10.337771,42.842796,-0.003686,0.497719,0.867331,50.00,False
106.228185,8.888318,45.567300,0.002091,0.449973,0.893040,50.00,False
106.166530,8.502633,48.293268,-0.010240,0.394026,0.919042,50.00,False
106.178234,8.264120,50.984425,-0.007899,0.346324,0.938082,50.00,False
106.142334,8.097130,53.638263,-0.015079,0.312925,0.949658,50.00,False
106.156342,7.812153,56.287747,-0.012277,0.278481,0.960363,50.00,False
106.116263,7.588739,58.942255,-0.020293,0.233798,0.972073,50.00,False
106.077048,6.570972,61.575598,-0.028136,0.199221,0.979551,50.00,False
106.077048,6.570972,64.171556,-0.028136,0.199221,0.979551,50.00,False
106.072983,6.578169,66.765925,-0.028949,0.200660,0.979233,50.00,False
106.072802,6.564992,69.364559,-0.028985,0.198025,0.979768,50.00,False
106.072802,6.543832,71.960517,-0.028985,0.198025,0.979768,50.00,False
110.079194,6.066049,71.978319,-0.027707,0.179713,0.983329,200.00,True
110.079194,6.066049,71.978319,-0.027707,0.179713,0.983329,50.00,False
110.118057,6.109552,69.375155,-0.019934,0.188414,0.981887,50.00,False
110.106230,6.546591,66.773159,-0.022300,0.194344,0.980680,50.00,False
110.106230,6.546591,64.177202,-0.022300,0.194344,0.980680,50.00,False
110.080675,6.691172,61.549712,-0.027411,0.223261,0.974373,50.00,False
110.050999,6.926848,58.892745,-0.033346,0.270396,0.962172,50.00,False
110.126966,7.970436,56.238522,-0.018152,0.310137,0.950518,50.00,False
110.068462,8.037838,53.618557,-0.029853,0.323618,0.945717,50.00,False
110.113929,8.302236,50.969191,-0.020760,0.353947,0.935035,50.00,False
110.116653,8.501680,48.292851,-0.020215,0.393836,0.918959,50.00,False
110.111866,8.560190,45.671266,-0.021172,0.405538,0.913833,50.00,False
110.251901,10.317842,42.854076,0.006835,0.493733,0.869587,50.00,False
110.292959,11.379578,40.011210,0.015046,0.571872,0.820205,50.00,False
110.240697,11.532756,37.304729,0.004594,0.602507,0.798100,50.00,False
110.048698,14.040816,34.227906,-0.033806,0.711446,0.701927,50.00,False
110.193799,14.697783,30.895787,-0.004786,0.832040,0.554695,50.00,False
110.262036,17.401077,27.463427,0.008861,0.921863,0.387414,50.00,False
110.221313,18.651067,24.347909,0.000717,0.958971,0.283502,50.00,False
110.274860,19.007410,21.166416,0.011426,0.985993,0.166395,50.00,False
110.236237,19.854222,18.380104,0.003702,0.991725,0.128324,50.00,False
110.216466,20.141626,15.731714,-0.000252,0.993033,0.117838,50.00,False
110.270598,20.247835,13.136779,0.010574,0.992952,0.118042,50.00,False
110.255273,20.324210,10.559313,0.007509,0.992534,0.121741,50.00,False
110.200537,20.368272,7.752993,-0.003438,0.996816,0.079668,50.00,False
110.162497,20.391782,4.838699,-0.011046,0.999811,0.016001,50.00,False
110.187886,20.425506,2.109868,-0.005968,0.999926,-0.010574,50.00,False
110.222036,20.421367,-0.645434,0.000862,0.999099,-0.042443,50.00,False
110.141568,20.376877,-3.419632,-0.015232,0.996830,-0.078091,50.00,False
110.161357,20.364815,-6.061299,-0.011274,0.996124,-0.087233,50.00,False
110.163988,20.360215,-8.707234,-0.010748,0.995204,-0.097228,50.00,False
110.134326,19.963796,-11.371108,-0.016681,0.993701,-0.110812,50.00,False
110.218958,19.445898,-14.079369,0.000246,0.991079,-0.133272,50.00,False
110.190084,18.641156,-16.952901,-0.005529,0.982002,-0.188787,50.00,False
110.239112,16.475459,-19.812058,0.004277,0.970409,-0.241427,50.00,False
109.933437,15.209407,-23.705884,-0.056858,0.863577,-0.501001,50.00,False
109.670614,12.900781,-27.326352,-0.109423,0.699805,-0.705903,50.00,False
110.038855,11.705117,-30.797181,-0.035775,0.471991,-0.880877,50.00,False
110.053803,10.348025,-33.560796,-0.032785,0.403462,-0.914409,50.00,False
110.103594,10.271443,-36.191285,-0.022827,0.388146,-0.921315,50.00,False
110.086589,10.125937,-38.845426,-0.026228,0.359044,-0.932952,50.00,False
110.039621,10.023795,-41.477874,-0.035621,0.338616,-0.940250,50.00,False
110.039621,10.023795,-44.073832,-0.035621,0.338616,-0.940250,50.00,False
110.075569,8.986389,-46.784169,-0.028432,0.267544,-0.963126,50.00,False
110.075569,8.986389,-49.380126,-0.028432,0.267544,-0.963126,50.00,False
110.135167,8.987199,-51.977249,-0.016512,0.267706,-0.963359,50.00,False
110.135167,8.987199,-54.573207,-0.016512,0.267706,-0.963359,50.00,False
110.159779,8.497035,-57.211752,-0.011590,0.235205,-0.971877,50.00,False
110.103488,8.002867,-59.812394,-0.022848,0.230460,-0.972814,50.00,False
110.036279,7.982923,-62.410992,-0.036290,0.226471,-0.973342,50.00,False
110.036279,7.982923,-65.006949,-0.036290,0.226471,-0.973342,50.00,False
109.981786,7.598451,-67.610184,-0.047188,0.218046,-0.974797,50.00,False
109.981786,7.598451,-70.206141,-0.047188,0.218046,-0.974797,50.00,False
110.004978,7.551468,-72.813436,-0.042550,0.208649,-0.977064,50.00,False
110.004978,7.551468,-75.409393,-0.042550,0.208649,-0.977064,50.00,False
110.003661,7.502801,-78.015433,-0.042813,0.198916,-0.979081,50.00,False
109.999617,7.429353,-80.625563,-0.043622,0.184226,-0.981915,50.00,False
109.999617,7.429353,-83.221520,-0.043622,0.184226,-0.981915,50.00,False
109.999617,7.406647,-85.817478,-0.043622,0.184226,-0.981915,50.00,False
110.038956,6.907095,-88.425841,-0.035754,0.172294,-0.984396,50.00,False
110.040003,6.688141,-91.055175,-0.035545,0.128503,-0.991072,50.00,False
113.977478,6.996013,-91.067881,-0.048050,0.102099,-0.993613,200.00,True
113.977478,6.996013,-91.067881,-0.048050,0.102099,-0.993613,50.00,False
113.977478,6.996013,-88.471924,-0.048050,0.102099,-0.993613,50.00,False
113.977478,7.018720,-85.875966,-0.048050,0.102099,-0.993613,50.00,False
113.977478,7.018720,-83.280009,-0.048050,0.102099,-0.993613,50.00,False
113.977478,7.018720,-80.684051,-0.048050,0.102099,-0.993613,50.00,False
113.962646,7.046825,-78.084385,-0.051017,0.107720,-0.992871,50.00,False
